depArr,distance,distance_long,operation_mode,angle_sum,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,isRain,isSnow,flightNumber,airline,aircraftModel,AvgSpdLast10,TaxiTime
0,2854.745285,1417.437268,1,927.25,2,0,0,0,29.5,8000,1,0,ZB614,MON,A320,180.1404019,11.36666667
0,1571.299739,1074.081608,1,716.07,1,0,0,0,29.53,10000,1,0,U21887,EZY,A319,225.282695,9.8
1,516.3157321,0,1,231.41,0,0,1,0,29.59,10000,0,0,AF1068,AFR,A318,257.6944806,2.966666667
0,3394.710054,2125.160596,1,920.68,0,0,0,0,29.53,10000,1,0,VS77,VIR,B744,226.6538034,14.23333333
0,1796.419655,1417.437268,1,450.1,1,0,0,0,29.5,8000,1,0,EK18,UAE,A388,231.1709032,16.05
0,1061.560659,756.3860818,1,533.91,2,0,0,0,29.5,8000,1,0,FR3234,RYR,B738,231.3840765,9.55
0,1398.838852,1074.081608,1,553.58,3,0,0,0,29.5,8000,1,0,VY8735,VLG,A320,223.9621829,10.81666667
0,1080.097017,822.8717969,1,551.73,2,0,0,0,29.5,8000,1,0,KL1084,KLM,B738,212.69704,10.63333333
0,1965.554417,1417.437268,1,494.57,2,0,0,0,29.5,8000,1,0,DY4480,NAX,B738,186.9115747,11.16666667
1,1676.324225,958.3921823,1,434.27,0,0,2,0,29.62,10000,1,0,FR3953,RYR,B738,227.3683272,4.616666667
0,1965.554417,1417.437268,1,494.33,1,0,0,0,29.5,8000,1,0,EI3325,EIN,AT76,179.2336701,10.05
1,1739.358221,970.2305883,1,427.97,0,0,4,0,29.62,10000,1,0,FR4006,RYR,B738,277.6757771,4.366666667
0,1564.740349,1169.957521,1,494.16,2,0,0,0,29.5,8000,1,0,U21971,EZY,A320,170.2857682,25.53333333
1,1985.215906,1265.589677,1,329.56,0,0,2,0,29.65,10000,1,0,U21840,EZY,A320,255.9510604,6.05
1,1839.952891,970.6294578,1,499.38,0,0,2,0,29.59,10000,0,0,null,RYR,B738,200.4112497,3.15
0,1449.502997,1074.081608,1,615.43,2,0,0,0,29.5,8000,1,0,FR3214,RYR,B738,215.5820394,9.883333333
1,1674.761685,0,1,453.13,0,0,5,0,29.74,10000,0,0,EY21,ETD,A332,175.4014738,4.066666667
0,1088.078756,756.3860818,1,535.19,0,0,0,0,29.5,9000,1,0,FR4332,RYR,B738,219.1323558,9.833333333
1,1738.657986,849.6170191,1,474.13,0,0,2,0,29.5,8000,1,0,FR562,RYR,B738,153.6854859,4.166666667
0,884.0431004,623.3581564,1,504.21,1,0,0,0,29.5,9000,1,0,FR3218,RYR,B738,217.2653091,7.35
0,1522.003383,1169.957521,1,481.79,2,1,0,0,29.5,9000,1,0,LS887,EXS,B738,249.4227022,7.666666667
0,1684.616178,1169.957521,1,441.52,1,0,0,0,29.5,9000,1,0,U21833,EZY,A320,244.159859,11.21666667
0,2423.294373,1417.437268,1,770.21,0,1,0,0,29.5,10000,1,0,ZB676,MON,A321,262.2557192,6.25
0,2025.160739,1417.437268,1,495.01,2,0,0,0,29.5,10000,1,0,U21973,EZY,A320,243.3893916,10.7
0,1478.568965,1074.081608,1,543.76,1,0,0,0,29.5,10000,1,0,BA1399,BAW,A321,245.2816079,10.86666667
0,722.6746603,0,1,427.07,3,0,0,0,29.5,10000,1,0,FR561,RYR,B738,247.6499926,6.15
1,1728.151459,516.4282328,1,704.84,0,0,2,1,29.5,8000,1,0,EW1344,EWG,A320,179.3796068,3.1
0,1796.419655,1417.437268,1,450.1,0,1,0,0,29.53,6000,1,0,null,null,E55P,289.7841423,4.816666667
0,3133.725578,1417.437268,1,819.53,1,0,0,0,29.53,6000,1,0,QR28,QTR,B788,279.1908243,18.01666667
0,2124.600419,771.1784035,1,678.71,1,0,0,0,29.53,5000,1,0,ZB516,MON,A321,283.7280341,9.466666667
0,2509.688653,1078.779413,1,542.35,0,0,0,0,29.53,5000,1,0,EW1345,EWG,A320,276.7320877,11.4
0,2062.245022,1078.779413,1,439.7,0,0,0,0,29.53,5000,1,0,ZB574,MON,A320,274.8118733,4.066666667
1,1795.846043,0,1,379.33,0,0,4,0,29.62,10000,1,0,ZB543,MON,A321,142.6593051,3.35
0,1899.756794,1078.779413,1,378.06,0,0,0,0,29.56,6000,1,0,TK1996,THY,B738,286.3911727,11.11666667
1,2219.268406,1545.838536,1,524.46,0,0,1,0,29.53,6000,1,0,KL1093,KLM,B739,248.3355924,4.15
0,2401.158497,838.3258634,1,882.99,1,0,0,0,29.56,6000,1,0,ZB654,MON,A321,264.7077292,4.85
0,2467.090392,1078.779413,1,651.06,0,0,0,0,29.59,10000,1,0,LH2503,DLH,A320,351.1067135,10.18333333
0,1925.131383,1212.078373,1,580.75,0,0,0,0,29.56,7000,1,0,BA1403,BAW,A320,325.1808192,15.26666667
0,1588.178052,702.9179363,1,344.65,1,0,0,0,29.59,8000,1,0,U21811,EZY,A320,326.0400426,8.933333333
0,2017.229636,1078.779413,1,332.84,0,1,0,0,29.59,8000,1,0,SK542,SAS,A321,328.2045941,4.633333333
0,1746.988027,631.4940384,1,292.69,1,1,0,0,29.59,8000,1,0,SN2178,BEL,A319,349.7271116,7.333333333
0,385.6140071,0,1,198.61,1,0,0,0,29.59,10000,1,0,FR1557,RYR,B738,324.6225172,0.366666667
0,1860.914586,949.0490379,1,347.52,0,0,0,0,29.59,10000,1,0,FR557,RYR,B738,400.5455214,9.666666667
0,2455.574669,1078.779413,1,603.73,1,0,0,0,29.59,10000,1,0,KM147,AMC,A320,407.186331,9.516666667
0,1446.299948,567.2107431,1,299.98,2,0,0,0,29.62,10000,1,0,FR3226,RYR,B738,415.2111047,7.733333333
0,504.8952226,0,1,469.4,1,0,0,0,29.65,10000,1,0,FR7544,RYR,B738,274.667037,0.716666667
0,1941.416581,1164.591164,1,616.17,3,0,0,0,29.62,10000,1,0,FR3187,RYR,B738,387.9256436,10.3
0,1778.570834,681.1892299,1,292.2,0,0,0,0,29.62,10000,1,0,U21835,EZY,A319,364.1130728,8.966666667
1,1933.812581,514.6640059,1,589.21,0,0,2,0,29.5,10000,1,0,LS766,EXS,B738,239.62097,6.166666667
0,1560.752463,1071.081342,1,224.45,0,0,0,0,29.62,10000,1,0,U21953,EZY,A320,381.7534626,8.316666667
0,2511.565984,1078.779413,1,650.98,1,0,0,0,29.65,10000,1,0,LX381,SWR,A320,295.3525688,16.11666667
1,1795.846043,0,1,379.33,0,0,2,0,29.5,9000,1,0,BY2107,TOM,B738,219.1354542,3.75
1,1786.929893,0,1,378.97,0,0,3,0,29.62,10000,1,0,U2134,EZY,A319,360.2097865,3.766666667
0,1812.291165,1439.87175,1,309.48,1,0,0,0,29.65,10000,1,0,U2137,EZY,A320,300.5356186,27.01666667
0,1770.415728,0,1,505.49,1,0,0,0,29.65,10000,1,0,BA1405,BAW,A320,287.9928268,10.46666667
0,1860.914586,949.0490379,1,347.52,2,0,0,0,29.65,10000,1,0,FR4052,RYR,B738,279.1047405,7.85
0,1893.760409,866.2491974,1,612.5,2,0,0,0,29.68,10000,1,0,VY6305,VLG,A320,284.1085043,10.61666667
1,1432.632939,756.7631639,1,316.16,0,0,1,0,29.59,10000,1,0,EW1346,EWG,A319,412.7007072,3.95
1,2065.628708,0,1,634.08,0,0,0,1,29.59,10000,1,0,SK4605,SAS,B736,399.4614729,4.633333333
0,678.4790682,0,1,344.68,0,2,0,0,29.68,10000,1,0,U21895,EZY,A320,300.6216681,6.766666667
1,1676.324225,902.6161518,1,412.26,0,0,0,0,29.59,8000,1,0,FR3219,RYR,B738,299.0335138,3.6
1,1571.243532,514.6640059,1,450,0,0,1,0,29.59,8000,1,0,SK2549,SAS,A320,290.341808,3.416666667
0,1974.145384,1164.591164,1,672.89,1,1,0,0,29.68,10000,1,0,AF1169,AFR,A319,264.7941142,8.916666667
0,1478.568965,1074.081608,1,543.76,1,0,0,0,29.71,10000,1,0,VY8754,VLG,A320,295.6828154,5.7
0,1618.184586,977.4076594,1,370.61,1,1,0,0,29.71,10000,1,0,EI213,EIN,A320,302.4059299,5.8
0,2292.85773,977.4076594,1,679.48,0,1,0,0,29.71,10000,1,0,EW4349,EWG,A319,291.7512982,8.316666667
0,1990.834414,1417.437268,1,547.92,2,0,0,0,29.71,10000,1,0,PK702,PIA,B772,342.4657647,5.333333333
0,1319.531043,0,1,640.77,1,1,0,0,29.71,10000,1,0,EW1347,EWG,A319,353.2987882,6.466666667
0,2871.368206,1417.437268,1,920.99,0,1,0,0,29.74,10000,1,0,SK4606,SAS,B736,401.6503916,11.06666667
0,2470.876041,1417.437268,1,817.49,1,0,0,0,29.74,10000,1,0,SK2550,SAS,A320,511.7767476,9.966666667
0,3058.892582,1417.437268,1,927.84,1,0,0,0,29.74,10000,1,0,QR24,QTR,B788,508.6684118,15.3
0,1778.748411,977.4076594,1,371.02,1,0,0,0,29.77,10000,0,0,EI3729,EIN,AT76,474.9575373,6.166666667
0,2877.070944,2310.578267,1,603.23,1,2,0,0,29.77,10000,0,0,null,FDX,B752,439.3565282,17.8
0,1796.419655,1417.437268,1,486.14,2,0,0,0,29.77,10000,0,0,EK20,UAE,A388,466.4739608,16.68333333
1,2249.60033,1600.522732,1,500.74,0,0,0,0,29.74,10000,1,0,FR558,RYR,B738,392.2295118,4.283333333
1,659.0003789,0,1,318.07,0,0,0,0,29.74,10000,1,0,SN2183,BEL,A320,363.6771232,1.3
1,1400.716597,633.9280978,1,300.38,0,0,1,0,29.68,10000,1,0,U21986,EZY,A319,268.1674998,3.25
0,2192.521712,594.565471,1,784.02,0,0,0,0,29.8,10000,0,0,null,NAX,B738,390.5315674,9.433333333
1,1716.181496,0,1,453.82,0,0,2,1,29.77,10000,0,0,U2138,EZY,A320,450.8964355,4.383333333
0,1061.560659,756.3860818,1,533.91,0,0,0,0,29.83,10000,1,0,FR559,RYR,B738,384.9292782,7.016666667
1,2181.872994,1496.163462,1,407.93,0,0,2,0,29.77,10000,0,0,KL1097,KLM,B739,418.9366029,4.166666667
1,1111.732727,514.6640059,1,246.47,0,0,0,0,29.8,10000,0,0,FR3223,RYR,B738,348.1158657,2.516666667
1,1426.405932,836.489342,1,331.63,0,0,0,0,29.8,10000,0,0,U21928,EZY,A320,332.5474303,2.083333333
1,2648.084393,2049.738879,1,466.97,0,0,1,0,29.71,10000,1,0,FR4117,RYR,B738,251.1721256,5.6
1,1354.933043,1164.678866,1,243.47,0,0,0,1,29.68,10000,1,0,ZB677,MON,A321,276.5132562,3.083333333
1,398.2883048,0,1,114.35,0,0,1,0,29.74,10000,1,0,U21806,EZY,A320,479.6029335,0.666666667
1,3281.922242,2078.283799,1,686.99,0,0,2,1,29.77,10000,0,0,LH2504,DLH,A320,427.0163172,7.083333333
1,2720.905046,2078.283799,1,368.23,0,0,1,0,29.71,10000,1,0,ZB575,MON,A320,338.9374545,4.666666667
1,605.2951118,0,1,375.64,0,0,1,1,29.74,10000,1,0,ZB655,MON,A321,401.6566834,0.483333333
1,2515.12031,1844.233219,1,396.31,0,0,2,0,29.71,10000,1,0,FR4331,RYR,B738,306.5997458,4.683333333
1,3482.716297,2679.109534,1,540.48,0,0,0,0,29.5,10000,1,0,LH8231,GEC,B77L,264.851867,8.9
1,699.0478832,0,1,256.47,0,0,0,0,29.83,10000,0,0,FR7545,RYR,B738,395.471662,1.383333333
1,2481.466826,2214.523678,1,353.24,0,0,2,0,29.77,10000,0,0,U21974,EZY,A320,402.9999961,4.966666667
1,699.0478832,0,1,256.47,0,0,0,0,29.83,10000,1,0,FR3186,RYR,B738,384.6920999,1.4
1,3186.80353,2078.283799,1,687.09,0,0,0,0,29.68,10000,1,0,MT2735,TCX,A332,283.0974173,7.8
1,3172.825184,2078.283799,1,656.68,0,0,0,0,29.8,10000,0,0,BY113,TOM,B788,376.2235166,9.25
1,2810.256135,2078.283799,1,517.47,0,0,0,0,29.83,10000,1,0,MT2653,TCX,A332,389.2906586,5.883333333
1,3131.846358,2078.283799,1,656.18,0,0,0,0,29.56,7000,1,0,CX357,CPA,B77W,300.609689,7.2
1,2049.670917,0,1,456.5,0,0,0,0,29.91,10000,0,0,FX5204,FDX,B752,325.9033457,5.55
0,2826.892614,1417.437268,1,921.07,0,0,0,0,29.91,10000,0,0,MT4512,TCX,A332,347.7052226,35.76666667
0,1078.031351,822.8717969,1,559.49,1,1,0,0,29.94,10000,0,0,KL1072,KLM,B739,275.490468,8.816666667
0,1621.860731,702.9179363,1,402.94,0,0,0,0,29.94,10000,0,0,SN2184,BEL,A320,268.0132223,8
0,2805.693451,771.1784035,1,849.12,1,1,0,0,29.94,10000,0,0,LH949,DLH,A321,232.3186836,15.98333333
0,1938.190214,1358.08255,1,470.55,0,1,0,0,29.94,10000,0,0,FR2666,RYR,B738,257.247622,14.86666667
1,2176.754692,0,1,581.81,0,0,0,0,29.83,10000,0,0,EY15,ETD,B77W,429.841924,6.883333333
0,1611.570092,0,1,419.38,2,1,0,0,29.94,10000,0,0,FR3204,RYR,B738,205.6042503,12.16666667
0,504.8952226,0,1,469.4,4,0,0,0,29.94,10000,0,0,FR4007,RYR,B738,211.9147898,1.666666667
0,1826.442513,973.5828636,1,425.91,2,0,0,0,29.94,10000,0,0,U21897,EZY,A319,210.9463246,12.73333333
0,1479.982627,567.2107431,1,358.27,1,1,0,0,29.94,10000,0,0,FR3501,RYR,B738,216.9139977,11.23333333
0,2589.634693,771.1784035,1,842.82,1,0,0,0,29.94,10000,0,0,LH2505,DLH,A320,183.6702946,12.43333333
1,2355.224514,810.0709195,1,575.41,0,0,1,0,29.91,10000,0,0,EW4340,EWG,A319,307.8425366,9.2
0,2090.91774,771.1784035,1,620.42,3,0,0,0,29.94,10000,0,0,ZB562,MON,A321,194.3531475,6.833333333
0,1782.424556,872.435581,1,403.35,1,0,0,0,29.94,10000,0,0,U21931,EZY,A320,192.271257,9.466666667
0,890.0512463,0,1,352.92,3,0,0,0,29.97,10000,0,0,MT1824,TCX,A321,267.3387518,2.166666667
0,2540.537223,1078.779413,1,657.4,2,0,0,0,29.94,10000,0,0,ZB580,MON,A320,190.8264262,14.16666667
0,2582.499377,1078.779413,1,657.96,2,0,0,0,29.94,10000,0,0,ZB652,MON,A320,224.6546338,14.91666667
1,2065.628708,0,1,634.08,0,0,1,0,29.94,10000,0,0,EW1342,EWG,A320,260.6954001,4.45
1,684.3079271,0,1,255.75,0,0,1,0,29.94,10000,0,0,AF1668,AFR,A320,279.6581412,4.75
0,2572.674252,771.1784035,1,829.49,1,0,0,0,29.97,10000,0,0,EW4341,EWG,A319,261.2012861,15.4
0,1819.558729,681.1892299,1,431.93,0,0,0,0,29.97,10000,0,0,U21805,EZY,A320,259.7685547,11.53333333
0,2725.724098,1078.779413,1,657.7,2,0,0,0,29.97,10000,0,0,BY2234,TOM,B738,232.9646422,12.68333333
1,2968.802944,1326.438582,1,597.17,0,0,0,0,29.85,10000,0,0,VS78,VIR,B744,411.5030596,15.06666667
0,1783.130523,530.8891433,1,490.61,3,0,0,0,29.97,10000,0,0,FR3238,RYR,B738,234.1685875,9.916666667
0,1805.996423,1322.769919,1,335.74,2,0,0,0,29.97,10000,0,0,U21989,EZY,A319,241.2803201,13.16666667
0,398.2883048,0,1,114.35,4,0,0,0,29.97,10000,0,0,BA1385,BAW,A320,233.3213072,0.766666667
1,2014.187065,713.1749339,1,481.3,0,0,1,0,29.94,10000,0,0,LX390,SWR,A320,283.5108114,7.266666667
1,1184.570403,0,1,361.86,0,0,1,0,29.62,10000,1,0,SQ52,SIA,A359,360.1258713,2.583333333
0,2251.429734,1078.779413,1,547.5,0,0,0,0,29.97,10000,0,0,EY16,ETD,B77W,277.8192439,15.11666667
1,2007.423662,655.0851383,1,494.36,0,0,2,0,29.94,10000,0,0,LH940,DLH,A321,199.6898476,4.466666667
0,1497.725701,578.1456668,1,358.6,1,0,0,0,29.97,10000,0,0,U2131,EZY,A319,262.4192223,7.15
0,1621.860731,702.9179363,1,402.94,1,0,0,0,29.97,10000,0,0,DE1482,CFG,B753,266.0535899,19.93333333
0,1877.385277,866.2491974,1,595.26,1,1,0,0,29.97,10000,0,0,AF1669,AFR,A320,240.4604617,9.833333333
0,2595.22783,1417.437268,1,797.11,0,0,0,0,30.015,10000,0,0,MT2638,TCX,A332,212.4059822,16.86666667
0,1436.617433,885.7466764,1,180.09,2,0,0,0,30,10000,0,0,EK22,UAE,A388,242.8468384,19.16666667
0,404.6522033,0,1,222.1,1,0,0,0,30,10000,0,0,KL1074,KLM,B737,225.3889025,3.466666667
0,1844.869079,641.5806888,1,548.75,3,0,0,0,30,10000,0,0,BA1387,BAW,A319,183.1572289,12.46666667
0,2412.13322,1078.779413,1,620.15,2,0,0,0,30,10000,0,0,BY148,TOM,B788,219.0804141,15.05
0,2090.91774,771.1784035,1,692.06,3,1,0,0,30,10000,0,0,LX391,SWR,A320,180.1209489,15.03333333
0,1976.764664,1275.28271,1,590.6,5,1,0,0,30,10000,0,0,FR3208,RYR,B738,202.7799096,19.26666667
0,1065.659207,535.9001874,1,313.2,4,1,0,0,30,10000,0,0,EI3721,STK,AT76,173.08228,2.816666667
1,2539.323741,0,1,721.02,0,0,1,0,29.97,10000,0,0,BY727,TOM,B788,222.6776379,7.566666667
0,2457.452001,1078.779413,1,712.36,2,0,0,0,30,10000,0,0,LH941,DLH,A321,179.4805892,8.866666667
1,1322.15101,0,1,292.39,0,0,0,0,29.97,10000,0,0,SK539,SAS,A319,221.5019592,2.566666667
1,1889.939429,0,1,398.52,0,0,0,0,29.88,10000,1,0,TS292,TSC,A310,349.3280139,5.133333333
1,2148.456717,0,1,540.07,0,0,0,0,29.85,10000,0,0,PK721,PIA,B77L,384.874484,24.9
0,2142.431066,771.1784035,1,707.77,1,1,0,0,30,10000,1,0,TOM2224,TOM,B752,247.559065,15.48333333
0,1690.685615,0,1,481.23,0,1,0,0,30,10000,1,0,BA1389,BAW,A321,222.0912949,5.816666667
0,1718.054202,1047.001772,1,394.69,1,1,0,0,30,10000,1,0,MT872,TCX,A321,240.1181628,9.316666667
0,2562.209104,1078.779413,1,650.96,2,1,0,0,30,10000,1,0,SK540,SAS,A319,220.4205312,13.35
0,3079.201713,1417.437268,1,819.51,2,0,0,0,30,10000,1,0,VS109,VIR,A333,225.7045651,12.55
1,546.8637172,0,1,463.51,0,0,2,0,30,10000,0,0,FR3502,RYR,B738,228.8516364,5.333333333
1,2212.40163,1185.603228,1,347.51,0,0,0,0,30,10000,1,0,FH602,FHY,A320,188.1041597,5.333333333
0,2817.254223,1417.437268,1,982.37,1,0,0,0,30.015,10000,0,0,LH2501,DLH,A320,217.5326842,13.91666667
0,2940.424269,1417.437268,1,819.34,1,0,0,0,30.015,10000,0,0,SV124,SVA,B789,210.0608031,23.31666667
0,1571.299739,1074.081608,1,552.29,2,0,0,0,30.015,10000,0,0,U21949,EZY,A320,181.1890986,9.25
0,950.907182,0,1,445.65,1,0,0,0,30.03,10000,1,0,SN2174,BEL,A319,169.1098944,6.666666667
0,2812.914269,1417.437268,1,890.66,2,0,0,0,30.03,10000,1,0,BY122,TOM,B788,165.045606,11.93333333
1,1695.818793,712.8446939,1,490.41,0,0,0,0,29.88,10000,1,0,EK17,UAE,A388,317.677531,4.466666667
0,2869.490875,1417.437268,1,812.36,3,0,0,0,30.03,10000,1,0,TK1994,THY,B738,174.7804988,18.5
0,1025.04476,756.3860818,1,528.89,3,0,0,0,30.03,10000,1,0,FR4094,RYR,B738,180.7432986,8.933333333
0,1088.078756,756.3860818,1,535.19,2,0,0,0,30.03,10000,1,0,FR34,RYR,B738,173.7770269,10.68333333
0,3321.30066,1971.969238,1,891.1,2,0,0,0,30.03,7000,1,0,VS75,VIR,B744,164.7692739,14.33333333
0,2259.559016,1417.437268,1,648.99,0,0,0,0,30.03,7000,1,0,A3639,AEE,A320,187.5389004,10.05
0,2725.101348,1417.437268,1,890.72,3,0,0,0,30.03,7000,1,0,BY2250,TOM,B752,163.4056672,8.25
0,3343.587164,2391.310179,1,783.24,3,0,0,0,30.03,7000,1,0,FH602,FHY,A320,176.7133678,14.26666667
0,2081.118511,1938.777256,1,494.05,3,0,0,0,30.03,7000,1,0,EI205,EIN,A320,181.0504724,13.08333333
0,2817.971028,1417.437268,1,927.64,1,0,0,0,30.03,7000,1,0,CX358,CPA,B77W,193.0350505,18.8
1,2539.323741,0,1,721.02,0,0,0,0,29.91,10000,0,0,QR27,QTR,B788,321.3428106,9.133333333
1,388.2837753,0,1,207.27,0,0,1,0,30,10000,1,0,FR1144,RYR,B738,245.3686162,4.066666667
0,2815.376892,1417.437268,1,873.74,0,0,0,0,30.015,10000,0,0,SK4608,SAS,B738,189.3164021,39.73333333
0,3036.40039,1417.437268,1,928.12,2,0,0,0,30.015,10000,0,0,PK721,PIA,B77L,213.1371034,11.58333333
0,1394.990263,1074.081608,1,507.82,1,0,0,0,30.015,10000,0,0,BA1395,BAW,A320,184.9277005,3.633333333
0,1052.234218,822.8717969,1,566.81,1,1,0,0,30,10000,0,0,FR1145,RYR,B738,198.0234947,6.533333333
0,807.1019132,569.576173,1,184.96,2,0,0,0,30,10000,0,0,FR3246,RYR,B738,198.2224822,3.066666667
0,2259.559016,1417.437268,1,648.07,2,0,0,0,30,10000,0,0,LH943,DLH,A320,201.1046642,8.683333333
1,355.2820838,0,1,222.33,0,0,2,1,30.015,10000,0,0,KL1083,KLM,B737,195.2680044,3.716666667
1,714.7879519,0,1,336.46,0,0,1,1,30,10000,1,0,FR3205,RYR,B738,240.9038285,3.9
0,1796.419655,1417.437268,1,450.1,0,0,0,0,30.03,10000,0,0,EK18,UAE,A388,204.6432828,18.6
0,1173.442951,822.8717969,1,553.17,1,0,0,0,30.03,10000,0,0,KL1084,KLM,B737,199.3122454,7.316666667
1,684.3079271,0,1,255.75,0,0,1,0,30,10000,0,0,AF1068,AFR,A318,216.1787669,4.6
0,884.0431004,623.3581564,1,499.97,0,0,0,0,30.03,10000,0,0,FR4332,RYR,B738,234.5869419,5.5
0,1049.416955,756.3860818,1,544.96,0,0,0,0,30.03,10000,0,0,FR3218,RYR,B738,249.290188,6.983333333
0,1106.004354,623.3581564,1,579.94,0,0,0,0,30.03,10000,0,0,AF1069,AFR,A318,249.4413792,8.466666667
1,1674.761685,0,1,453.13,0,0,2,0,29.94,10000,0,0,EY21,ETD,A332,222.0697382,8.183333333
1,1867.672641,1073.90746,1,762.44,0,0,0,0,30.03,10000,0,0,FR562,RYR,B738,190.2709287,3.466666667
0,1618.184586,977.4076594,1,370.63,0,0,0,0,30.03,10000,0,0,U21871,EZY,A320,246.3987969,8.533333333
0,1319.723329,1074.081608,1,457.65,0,3,0,0,30.06,10000,0,0,BA1399,BAW,A319,273.4409699,2.65
0,2811.036937,1417.437268,1,782.03,3,0,0,0,30.06,10000,0,0,QR28,QTR,B788,243.8021419,14.03333333
0,1643.628283,1169.957521,1,481.13,0,0,0,0,30.06,10000,0,0,U22922,EZY,A319,269.3666779,8.716666667
0,3345.464496,1971.969238,1,891.87,1,0,0,0,30.06,10000,0,0,ZB574,MON,A320,272.1493232,13.13333333
0,2259.559016,1417.437268,1,648.07,2,0,0,0,30.06,10000,0,0,D86409,NAX,B738,255.1918002,14.11666667
0,1003.887877,623.3581564,1,499.23,3,0,0,0,30.06,10000,0,0,FR561,RYR,B738,243.305553,6.466666667
1,1676.008813,0,1,513.63,0,0,1,0,30.03,10000,0,0,EW1344,EWG,A320,243.5747727,3.95
0,3130.716687,1417.437268,1,891.64,3,0,0,0,30.06,10000,0,0,null,MON,A320,250.7702405,11.01666667
0,2873.884451,1417.437268,1,842.7,0,0,0,0,30.06,10000,0,0,ZB654,MON,A321,260.2251431,17.38333333
0,2235.425608,1078.779413,1,533.3,1,0,0,0,30.06,10000,0,0,EW1345,EWG,A320,252.3679442,10.01666667
0,1497.725701,578.1456668,1,358.6,0,0,0,0,30.06,10000,0,0,U21951,EZY,A320,252.349196,7.433333333
0,2428.732286,1078.779413,1,603.69,0,0,0,0,30.09,10000,0,0,TK1996,THY,B739,225.7289497,11.61666667
1,1208.677966,727.5364952,1,411.97,0,0,0,0,30.03,10000,0,0,FR4095,RYR,B738,247.6111481,4.333333333
0,1983.847335,1275.28271,1,686.88,1,0,0,0,30.09,10000,0,0,FR3445,RYR,B738,227.7801016,11.36666667
1,2042.166122,1254.754959,1,645.72,0,0,1,0,30.06,10000,0,0,FR3247,RYR,B738,239.0433569,8.366666667
1,1613.757247,1037.012023,1,465.08,0,0,1,1,30.06,10000,0,0,FR3504,RYR,B738,237.429924,8.016666667
1,2148.456717,0,1,540.07,0,0,4,0,30,10000,0,0,PK701,PIA,B772,156.8763557,5.633333333
0,1647.500949,530.8891433,1,386.99,3,0,0,0,30.12,10000,1,0,SN2178,BEL,A319,278.6806932,4.7
0,1560.752463,1071.081342,1,224.45,0,1,0,0,30.105,10000,0,0,U21811,EZY,A320,364.0130315,8.316666667
0,2235.425608,1078.779413,1,527.1,2,0,0,0,30.12,10000,1,0,SK542,SAS,A320,370.207944,10.1
0,1956.421746,866.2491974,1,571.7,2,0,0,0,30.12,10000,1,0,FR3503,RYR,B738,365.6376371,8.883333333
0,1824.398686,949.0490379,1,342.5,1,0,0,0,30.12,10000,1,0,FR557,RYR,B738,340.3576366,3.95
0,2089.670612,771.1784035,1,559.92,2,0,0,0,30.12,10000,1,0,BY2216,TOM,B738,342.853004,14.71666667
0,1921.185998,1275.28271,1,727.68,3,0,0,0,30.12,10000,1,0,KL1094,KLM,B739,326.047545,18.1
0,1436.617433,885.7466764,1,180.09,1,0,0,0,30.12,10000,1,0,U21801,EZY,A319,355.4467235,4.483333333
0,1690.685615,0,1,481.23,2,0,0,0,30.12,10000,1,0,U21927,EZY,A319,279.3588423,4.016666667
0,1746.988027,631.4940384,1,292.69,4,0,0,0,30.12,10000,1,0,EI211,EIN,A320,293.7170206,10.73333333
0,2465.213061,1078.779413,1,542.43,5,0,0,0,30.12,10000,1,0,LH2503,DLH,A320,259.3887091,11.13333333
0,2088.699569,1164.591164,1,598.21,4,0,0,0,30.12,10000,1,0,FR3554,RYR,B738,262.7647787,9.766666667
1,1855.501908,509.7935599,1,631.62,0,0,0,0,30.105,10000,0,0,BA1398,BAW,A320,335.725495,3.666666667
0,1887.432682,949.0490379,1,348.8,0,0,0,0,30.12,10000,1,0,FR1557,RYR,B738,277.6701896,8.6
1,2162.010898,1254.754959,1,640.74,0,0,0,2,30.06,10000,0,0,FR4051,RYR,B738,247.9017819,5.2
1,1322.15101,0,1,292.39,0,0,0,0,30.06,10000,0,0,LX380,SWR,A319,233.1078725,3.116666667
0,2045.258155,1164.591164,1,573.55,0,0,0,0,30.130001,10000,0,0,FR3187,RYR,B738,267.5735698,10.98333333
1,649.4338861,0,1,248.25,0,0,0,0,30.105,10000,0,0,U21896,EZY,A319,280.734906,1.133333333
0,1879.450943,866.2491974,1,587.5,1,0,0,0,30.130001,10000,0,0,BA1405,BAW,A320,277.4007563,8.983333333
0,1860.914586,949.0490379,1,347.52,0,0,0,0,30.130001,10000,0,0,IB3693,IBS,A320,271.9956928,11.61666667
1,2148.456717,0,1,540.07,0,0,2,0,30.03,7000,1,0,QR23,QTR,B788,193.7606503,8.566666667
1,1910.389186,836.489342,1,656.6,0,0,0,0,30.105,10000,0,0,FR3219,RYR,B738,309.6198928,4.466666667
1,1874.763703,970.6294578,1,505.09,0,0,2,1,30.09,10000,0,0,FR8357,RYR,B738,240.6480501,4.2
0,2656.53943,1078.779413,1,621.33,0,0,0,0,30.140001,10000,0,0,PK702,PIA,B772,279.7548357,12.71666667
1,2007.423662,655.0851383,1,494.36,0,0,4,0,30.12,10000,1,0,4U7344,GWI,A319,237.9634726,5.366666667
